clients,dataset,exact_shapley_fully_covered,feasible,game_id,grand_worth,interaction_surplus,max_player_width,mean_player_width,nonempty_coordinate_intervals,nonnegative_pair_mass,nonnegative_singletons,nonnegative_triple_mass,normalized_sum_width,pair_mass,phase,slice_lower_bound,slice_upper_bound,source,sum_player_width,tolerance,triple_mass
8,fashion_mnist,,False,72,0.12559213001092617,0.007386976332852457,,,False,True,True,False,,0.011022323604097384,development,False,False,robustness-20260903,,1e-09,-0.0036353472712449264
8,fashion_mnist,,False,75,0.3388253698812133,0.046055751301162295,,,False,True,True,False,,0.155765192295018,development,False,False,robustness-20260903,,1e-09,-0.10970944099385571
8,fashion_mnist,,False,78,0.04997970123418182,-0.0021162530040006525,,,False,False,True,False,,-0.0018576749691846736,development,False,False,robustness-20260903,,1e-09,-0.00025857803481597885
8,fashion_mnist,,False,81,0.14114884428104238,-0.02061168871775451,,,False,False,True,False,,-0.01500665669939874,development,False,False,robustness-20260903,,1e-09,-0.005605032018355771
8,fashion_mnist,,False,84,0.12544978111297944,0.007312427690028489,,,False,True,True,False,,0.010950188015564133,development,False,False,robustness-20260903,,1e-09,-0.003637760325535644
8,fashion_mnist,,False,87,0.33753188588777705,0.045454664528539857,,,False,True,True,False,,0.1543333326837666,development,False,False,robustness-20260903,,1e-09,-0.10887866815522673
8,fashion_mnist,,False,90,0.049883493782590264,-0.002021307754650044,,,False,False,True,False,,-0.001793285164843915,development,False,False,robustness-20260903,,1e-09,-0.00022802258980612888
8,fashion_mnist,,False,93,0.14087090056224857,-0.02029749739532219,,,False,False,True,False,,-0.014931768299779685,development,False,False,robustness-20260903,,1e-09,-0.005365729095542504
8,fashion_mnist,,False,96,0.12519299857306473,0.007188488495805195,,,False,True,True,False,,0.01078570743743204,development,False,False,robustness-20260903,,1e-09,-0.003597218941626845
8,fashion_mnist,,False,99,0.3348781329010695,0.0443503913414971,,,False,True,True,False,,0.14650972803083862,development,False,False,robustness-20260903,,1e-09,-0.10215933668934152
8,fashion_mnist,,False,102,0.04965503435144536,-0.001880011634789791,,,False,False,True,False,,-0.0016830525216601222,development,False,False,robustness-20260903,,1e-09,-0.00019695911312966885
8,fashion_mnist,,False,105,0.13890914555716688,-0.019867310822867468,,,False,False,True,False,,-0.014640661304587688,development,False,False,robustness-20260903,,1e-09,-0.00522664951827978
8,cifar10,,False,108,0.028026032106496013,-0.001667176121401548,,,False,False,True,True,,-0.001685070806862421,development,False,False,robustness-20260903,,1e-09,1.7894685460873028e-05
8,cifar10,,False,111,0.05771645059349229,-0.006325216543458405,,,False,False,True,True,,-0.006538144820209403,development,False,False,robustness-20260903,,1e-09,0.00021292827675099824
8,cifar10,,False,114,0.010409898387470085,0.0005945188916955946,,,False,True,False,False,,0.0006325567536541454,development,False,False,robustness-20260903,,1e-09,-3.8037861958550856e-05
8,cifar10,,False,117,0.02302495151696669,0.0018335753469239484,,,False,True,False,False,,0.002520822116498348,development,False,False,robustness-20260903,,1e-09,-0.0006872467695743997
8,cifar10,,False,120,0.0277691504259332,-0.001544804057808765,,,False,False,True,False,,-0.001526069639766859,development,False,False,robustness-20260903,,1e-09,-1.8734418041906065e-05
8,cifar10,,False,123,0.05593230284828141,-0.00613981029478719,,,False,False,True,True,,-0.006154509738748509,development,False,False,robustness-20260903,,1e-09,1.4699443961319059e-05
8,cifar10,,False,126,0.010260299646372656,0.00042207990396892457,,,False,True,True,False,,0.000452592453398808,development,False,False,robustness-20260903,,1e-09,-3.0512549429883434e-05
8,cifar10,,False,129,0.021829769353188026,0.0008923093289462322,,,False,True,True,False,,0.0013203631392405338,development,False,False,robustness-20260903,,1e-09,-0.00042805381029430156
8,cifar10,,False,132,0.028081031722625223,-0.0017382383485172667,,,False,False,True,False,,-0.0017055065653033066,development,False,False,robustness-20260903,,1e-09,-3.2731783213960086e-05
8,cifar10,,False,135,0.05793683198185572,-0.006229659264418326,,,False,False,True,True,,-0.00628435445980282,development,False,False,robustness-20260903,,1e-09,5.4695195384493744e-05
8,cifar10,,False,138,0.01058323900235969,0.0005937250585851261,,,False,True,True,False,,0.0006655195541878101,development,False,False,robustness-20260903,,1e-09,-7.179449560268392e-05
8,cifar10,,False,141,0.02409132981613859,0.0018861957117947067,,,False,True,True,False,,0.002570609122035418,development,False,False,robustness-20260903,,1e-09,-0.0006844134102407112
8,cifar10,,False,144,0.029052546560534572,-0.00207043775892091,,,False,False,True,False,,-0.0020225561051621203,development,False,False,robustness-20260903,,1e-09,-4.788165375878978e-05
8,cifar10,,False,147,0.06829083748678579,-0.008942116205350112,,,False,False,True,False,,-0.00860411958645331,development,False,False,robustness-20260903,,1e-09,-0.000337996618896802
8,cifar10,,False,150,0.011087177120627238,6.623460381860805e-05,,,False,True,True,True,,4.87839702019259e-05,development,False,False,robustness-20260903,,1e-09,1.7450633616682143e-05
8,cifar10,,False,153,0.03071091114333258,-0.0005606320810440622,,,False,False,True,True,,-0.0005843550221536938,development,False,False,robustness-20260903,,1e-09,2.3722941109631523e-05
8,cifar10,,False,156,0.029258036526426882,-0.0021174246875971317,,,False,False,True,False,,-0.0020477079800630613,development,False,False,robustness-20260903,,1e-09,-6.971670753407044e-05
8,cifar10,,False,159,0.07053860804567616,-0.009367843993579678,,,False,False,True,False,,-0.008758727377115055,development,False,False,robustness-20260903,,1e-09,-0.0006091166164646222
8,cifar10,,False,162,0.011264579121903704,-5.509206090993993e-06,,,False,False,True,False,,-1.5212595311283467e-06,development,False,False,robustness-20260903,,1e-09,-3.987946559865646e-06
8,cifar10,,False,165,0.032275443161763,-0.0009345774884035388,,,False,False,True,False,,-0.0005109561509718738,development,False,False,robustness-20260903,,1e-09,-0.00042362133743166497
8,cifar10,,False,168,0.02899199498407768,-0.0020696739140160167,,,False,False,True,False,,-0.0020146592760077256,development,False,False,robustness-20260903,,1e-09,-5.5014638008291095e-05
8,cifar10,,False,171,0.06718059292813644,-0.00911356017920567,,,False,False,True,False,,-0.008925110572902406,development,False,False,robustness-20260903,,1e-09,-0.0001884496063032648
8,cifar10,,False,174,0.011085214309649368,9.477553721859086e-05,,,False,True,True,True,,9.408117929642426e-05,development,False,False,robustness-20260903,,1e-09,6.943579221665996e-07
8,cifar10,,False,177,0.03011928827155353,-0.0005644510833643299,,,False,False,True,False,,-0.0005284163390660637,development,False,False,robustness-20260903,,1e-09,-3.603474429826614e-05
8,cifar10,,False,180,0.029557040244692745,-0.0023260743228522562,,,False,False,True,False,,-0.002216073050463674,development,False,False,robustness-20260903,,1e-09,-0.00011000127238858237
8,cifar10,,False,183,0.07440533907419075,-0.01178250852362786,,,False,False,True,False,,-0.010074824815353794,development,False,False,robustness-20260903,,1e-09,-0.001707683708274066
8,cifar10,,False,186,0.011453825070102954,-0.00024667094514396574,,,False,False,True,False,,-0.00021903536702171968,development,False,False,robustness-20260903,,1e-09,-2.763557812224607e-05
8,cifar10,,False,189,0.03469622232044975,-0.002782625120521326,,,False,False,True,False,,-0.0014276599703245407,development,False,False,robustness-20260903,,1e-09,-0.0013549651501967852
8,cifar10,,False,192,0.029552452009641402,-0.0023105711387753115,,,False,False,True,False,,-0.002203425503009015,development,False,False,robustness-20260903,,1e-09,-0.00010714563576629671
8,cifar10,,False,195,0.0743909977025606,-0.01164269569217373,,,False,False,True,False,,-0.009934606706858543,development,False,False,robustness-20260903,,1e-09,-0.001708088985315187
8,cifar10,,False,198,0.011449566457638394,-0.0002331239976396393,,,False,False,True,False,,-0.00020485916400214688,development,False,False,robustness-20260903,,1e-09,-2.8264833637492437e-05
8,cifar10,,False,201,0.03469134515409223,-0.0027237511388205,,,False,False,True,False,,-0.0013222334293679708,development,False,False,robustness-20260903,,1e-09,-0.0014015177094525294
8,cifar10,,False,204,0.029556150562896177,-0.0022977794359170245,,,False,False,True,False,,-0.0021881652683123365,development,False,False,robustness-20260903,,1e-09,-0.000109614167604688
8,cifar10,,False,207,0.07434144518621076,-0.01148898369301378,,,False,False,True,False,,-0.009795011636162407,development,False,False,robustness-20260903,,1e-09,-0.0016939720568513728
8,cifar10,,False,210,0.011447130177398188,-0.00023134508992860535,,,False,False,True,False,,-0.00020560479873829758,development,False,False,robustness-20260903,,1e-09,-2.5740291190307768e-05
8,cifar10,,False,213,0.03470038585395418,-0.0026478288927902563,,,False,False,True,False,,-0.0014303467469039197,development,False,False,robustness-20260903,,1e-09,-0.0012174821458863366
4,fashion_mnist,,False,216,0.09247245299276709,0.028497989488160194,,,False,True,True,False,,0.035008374254638916,development,False,False,robustness-20260903,,1e-09,-0.006510384766478722
4,fashion_mnist,,False,219,0.09316315742256787,0.03634706012651523,,,False,True,True,False,,0.04211297662094493,development,False,False,robustness-20260903,,1e-09,-0.0057659164944297014
4,fashion_mnist,,False,222,0.07564180963801337,0.033655794080018064,,,False,True,False,False,,0.040987092096236855,development,False,False,robustness-20260903,,1e-09,-0.00733129801621879
4,fashion_mnist,,False,225,0.11572903845935767,0.0011697505145029652,,,False,True,True,False,,0.0014112151824475783,development,False,False,robustness-20260903,,1e-09,-0.00024146466794461308
4,fashion_mnist,,False,228,0.1251303776026197,-0.004117720750052123,,,False,False,True,True,,-0.006071283037239916,development,False,False,robustness-20260903,,1e-09,0.0019535622871877933
4,fashion_mnist,,False,231,0.11787942745301738,0.0004159461020173394,,,False,False,True,True,,-0.001591152919505845,development,False,False,robustness-20260903,,1e-09,0.0020070990215231843
4,fashion_mnist,,False,234,0.1407815083485332,-0.018050886433157,,,False,False,True,False,,-0.015639353259447875,development,False,False,robustness-20260903,,1e-09,-0.002411533173709124
4,fashion_mnist,,False,237,0.1405361908665267,-0.017853845756252595,,,False,False,True,False,,-0.015235192442983436,development,False,False,robustness-20260903,,1e-09,-0.002618653313269159
4,fashion_mnist,,False,240,0.1412588668480751,-0.01858952745794662,,,False,False,True,False,,-0.015599856198503237,development,False,False,robustness-20260903,,1e-09,-0.0029896712594433827
6,fashion_mnist,,False,243,0.09676058204846161,0.007008348061792846,,,False,True,True,False,,0.009963452707917875,development,False,False,robustness-20260903,,1e-09,-0.0029551046461250285
6,fashion_mnist,,False,246,0.08784767868345988,0.01893161891284778,,,False,True,True,False,,0.022266893672576282,development,False,False,robustness-20260903,,1e-09,-0.0033352747597285015
6,fashion_mnist,,False,249,0.07415413236009294,0.012071703366268949,,,False,True,True,True,,0.011627128027580702,development,True,True,robustness-20260903,,1e-09,0.0004445753386882467
6,fashion_mnist,,False,252,0.10708460020157606,-0.006838699422616168,,,False,False,True,True,,-0.007632886221864532,development,False,False,robustness-20260903,,1e-09,0.0007941867992483642
6,fashion_mnist,,False,255,0.1201182658276779,0.00015896593937844705,,,False,False,True,True,,-0.0033823182902288085,development,False,False,robustness-20260903,,1e-09,0.0035412842296072555
6,fashion_mnist,,False,258,0.11324960739084344,0.006883697417080947,,,False,True,True,True,,0.004800732485849335,development,False,False,robustness-20260903,,1e-09,0.0020829649312316123
6,fashion_mnist,,False,261,0.14028878587485472,-0.019130448940561373,,,False,False,True,False,,-0.014733486262403561,development,False,False,robustness-20260903,,1e-09,-0.004396962678157812
6,fashion_mnist,,False,264,0.14151483057684766,-0.019767945031529788,,,False,False,True,False,,-0.014960502063248393,development,False,False,robustness-20260903,,1e-09,-0.004807442968281395
6,fashion_mnist,,False,267,0.14171384079674088,-0.019915186495986226,,,False,False,True,False,,-0.01505091712514317,development,False,False,robustness-20260903,,1e-09,-0.004864269370843055
10,fashion_mnist,,False,297,0.08328333650790125,0.013538616968550451,,,False,True,True,False,,0.013639761786149465,development,False,False,robustness-20260903,,1e-09,-0.00010114481759901373
10,fashion_mnist,,False,300,0.09179314311237856,0.00403227981772962,,,False,True,False,True,,0.002546954306076113,development,True,True,robustness-20260903,,1e-09,0.001485325511653507
10,fashion_mnist,,False,303,0.08223431338325891,0.00727846159249855,,,False,True,True,True,,0.006532413734431766,development,True,True,robustness-20260903,,1e-09,0.000746047858066784
10,fashion_mnist,,False,306,0.11786228317136645,-0.009895538943413593,,,False,False,True,True,,-0.009899844955214801,development,False,False,robustness-20260903,,1e-09,4.306011801208376e-06
10,fashion_mnist,,False,309,0.11187521972464706,-0.0064285307546337045,,,False,False,True,True,,-0.006773115227351106,development,False,False,robustness-20260903,,1e-09,0.0003445844727174019
10,fashion_mnist,,False,312,0.11837270549775593,-0.006653852241210387,,,False,False,True,True,,-0.006933187919587261,development,False,False,robustness-20260903,,1e-09,0.0002793356783768741
10,fashion_mnist,,False,315,0.14050855090724956,-0.02069600921410819,,,False,False,True,False,,-0.014419940146844445,development,False,False,robustness-20260903,,1e-09,-0.006276069067263745
10,fashion_mnist,,False,318,0.1392608541782766,-0.020343040649403843,,,False,False,True,False,,-0.014527400787925249,development,False,False,robustness-20260903,,1e-09,-0.005815639861478594
10,fashion_mnist,,False,321,0.13946822784533536,-0.020267715816352505,,,False,False,True,False,,-0.014200275353058067,development,False,False,robustness-20260903,,1e-09,-0.006067440463294438
8,cifar10,,False,0,0.0022379012773096054,0.006254244155613819,,,False,True,False,False,,0.007442754331225095,development,False,False,cifar-adequate-20260903,,1e-09,-0.0011885101756112775
8,cifar10,,False,3,0.0006063423255256987,0.011769811032011246,,,False,True,False,False,,0.016910255859787227,development,False,False,cifar-adequate-20260903,,1e-09,-0.005140444827775981
8,cifar10,,False,6,0.0027489711781547564,0.005793552774311482,,,False,True,False,False,,0.00693000198357651,development,False,False,cifar-adequate-20260903,,1e-09,-0.00113644920926503
8,cifar10,,False,9,0.0018960746110274775,0.012136735371919284,,,False,True,False,False,,0.017043625892180454,development,False,False,cifar-adequate-20260903,,1e-09,-0.004906890520261168
8,cifar10,,False,12,0.0025250982337736705,0.006321418917642041,,,False,True,False,False,,0.007418586133975835,development,False,False,cifar-adequate-20260903,,1e-09,-0.0010971672163337942
8,cifar10,,False,15,0.003033031813176602,0.016089167466062815,,,False,True,False,False,,0.02152560061748987,development,False,False,cifar-adequate-20260903,,1e-09,-0.005436433151427056
8,cifar10,,False,18,0.0036067262536608733,0.003036804412558934,,,False,True,False,False,,0.003402986398200688,development,False,False,cifar-adequate-20260903,,1e-09,-0.00036618198564175326
8,cifar10,,False,21,0.010159145310149387,0.006396970066936847,,,False,True,False,False,,0.007562253512581996,development,False,False,cifar-adequate-20260903,,1e-09,-0.0011652834456451489
8,cifar10,,False,24,0.004288367945993076,0.0016241473775775441,,,False,True,True,False,,0.0016602598545787358,development,False,False,cifar-adequate-20260903,,1e-09,-3.611247700119162e-05
8,cifar10,,False,27,0.012274389789317827,0.004099320080319432,,,False,True,True,False,,0.004163142988088054,development,False,False,cifar-adequate-20260903,,1e-09,-6.382290776862226e-05
8,cifar10,,False,30,0.004212950525633752,0.002123140684910152,,,False,True,False,False,,0.002176748889947011,development,False,False,cifar-adequate-20260903,,1e-09,-5.360820503685915e-05
8,cifar10,,False,33,0.01240570543693886,0.0051766796556466065,,,False,True,False,False,,0.005335532788869658,development,False,False,cifar-adequate-20260903,,1e-09,-0.0001588531332230511
8,cifar10,,False,36,0.00474310718684934,0.0002539834023761473,,,False,True,True,False,,0.00025433234814587445,development,False,False,cifar-adequate-20260903,,1e-09,-3.4894576972713254e-07
8,cifar10,,False,39,0.01641216215701568,0.0002372411182415199,,,False,True,True,False,,0.00027654089455417946,development,False,False,cifar-adequate-20260903,,1e-09,-3.929977631265957e-05
8,cifar10,False,True,42,0.00478626744301169,0.00023496583550918979,7.125535086242862e-07,7.125535086242862e-07,True,True,True,True,0.001190996561658155,0.00023069051445744407,development,True,True,cifar-adequate-20260903,5.70042806899429e-06,1e-09,4.275321051745717e-06
8,cifar10,,False,45,0.016455428755200882,0.00032164386100362596,,,False,True,True,False,,0.00033939860103289476,development,False,False,cifar-adequate-20260903,,1e-09,-1.77547400292688e-05
8,cifar10,False,True,48,0.004721373788172503,0.00018433483872704309,1.4004689080551053e-07,1.4004689080551053e-07,True,True,True,True,0.00023729854412574437,0.00018349455738221002,development,True,True,cifar-adequate-20260903,1.1203751264440842e-06,1e-09,8.402813448330632e-07
8,cifar10,,False,51,0.016185252449404715,7.968077089281697e-05,,,False,True,True,False,,0.00011876622522454319,development,False,False,cifar-adequate-20260903,,1e-09,-3.908545433172622e-05
12,uci_har,,False,uci-har-0,0.005951928333243282,-0.0028921403387484126,,,False,False,False,True,,-0.004681649097024558,external_primary,False,False,uci-har-diagnostic,,1e-09,0.0017895087582761454
12,uci_har,,False,uci-har-4,0.0038981663141824624,-0.008879565489514105,,,False,False,False,True,,-0.008937084898574626,external_primary,False,False,uci-har-diagnostic,,1e-09,5.75194090605205e-05
12,uci_har,,False,uci-har-8,-0.0021188275669719956,-0.008930778003865722,,,False,False,False,True,,-0.010600267027479904,external_primary,False,False,uci-har-diagnostic,,1e-09,0.0016694890236141798
12,uci_har,,False,uci-har-12,0.004242091353043792,-0.004576199725288027,,,False,False,False,True,,-0.005095597196731749,external_primary,False,False,uci-har-diagnostic,,1e-09,0.0005193974714437222
12,uci_har,,False,uci-har-16,0.005579164885964435,-0.004877664652418571,,,False,False,False,True,,-0.005484205719797918,external_primary,False,False,uci-har-diagnostic,,1e-09,0.0006065410673793473
12,uci_har,,False,uci-har-20,0.007372942880355789,-0.0058531470587602705,,,False,False,False,True,,-0.006071181334737864,external_primary,False,False,uci-har-diagnostic,,1e-09,0.00021803427597759384
12,uci_har,,False,uci-har-21,0.007881123893374113,-0.002602934180367252,,,False,False,False,True,,-0.0026636751103709163,external_primary,False,False,uci-har-diagnostic,,1e-09,6.0740930003664456e-05
12,uci_har,,False,uci-har-22,0.005783527949701183,-0.0023856150680172166,,,False,False,False,True,,-0.003764125097312156,external_primary,False,False,uci-har-diagnostic,,1e-09,0.0013785100292949392
12,uci_har,,False,uci-har-23,0.004325924163662263,-0.0036906107988242086,,,False,False,False,False,,-0.0021348503402311876,external_primary,False,False,uci-har-diagnostic,,1e-09,-0.001555760458593021
12,uci_har,,False,uci-har-24,0.003105059311387362,-0.007021105164234922,,,False,False,False,True,,-0.008117676652841355,external_primary,False,False,uci-har-diagnostic,,1e-09,0.0010965714886064341
12,uci_har,,False,uci-har-25,0.005153857567994911,-0.0013510631772794008,,,False,False,False,True,,-0.00221600441229689,external_primary,False,False,uci-har-diagnostic,,1e-09,0.0008649412350174891
12,uci_har,,False,uci-har-26,0.007946941321553153,-0.006683648259448649,,,False,False,False,False,,-0.005949356687543303,external_primary,False,False,uci-har-diagnostic,,1e-09,-0.000734291571905344
12,uci_har,,False,uci-har-27,0.005262481185966676,-0.004920065187678675,,,False,False,False,False,,-0.003771085195055604,external_primary,False,False,uci-har-diagnostic,,1e-09,-0.0011489799926230702
12,uci_har,,False,uci-har-28,0.00888934139362157,-0.006644202540535804,,,False,False,False,True,,-0.007815492072095268,external_primary,False,False,uci-har-diagnostic,,1e-09,0.0011712895315594656
12,uci_har,,False,uci-har-29,0.011830958632307537,-0.007840712651948472,,,False,False,False,True,,-0.01036436547508969,external_primary,False,False,uci-har-diagnostic,,1e-09,0.0025236528231412196
12,uci_har,,False,uci-har-30,0.008456891623605474,-0.0038144799691583117,,,False,False,False,True,,-0.006160237453199914,external_primary,False,False,uci-har-diagnostic,,1e-09,0.0023457574840416023
12,uci_har,,False,uci-har-31,0.00884728565818538,-0.0014503961476373377,,,False,False,False,False,,-0.001138283433982418,external_primary,False,False,uci-har-diagnostic,,1e-09,-0.0003121127136549197
12,uci_har,,False,uci-har-32,0.006010616890765793,-0.0026974713507487685,,,False,False,False,True,,-0.0040318012162068265,external_primary,False,False,uci-har-diagnostic,,1e-09,0.001334329865458058
12,uci_har,,False,uci-har-33,0.0030040467267992395,-0.01051981647517847,,,False,False,False,False,,-0.009764879871789103,external_primary,False,False,uci-har-diagnostic,,1e-09,-0.0007549366033893709
12,uci_har,,False,uci-har-34,0.006080906878968393,-0.005067618562152322,,,False,False,False,True,,-0.006042773656662314,external_primary,False,False,uci-har-diagnostic,,1e-09,0.000975155094509992
6,fed_isic2019,,False,0,-0.19369895770985593,0.008439719907699234,,,False,False,False,True,,-0.006295203752415129,natural_silo,False,False,fed-isic-confirmation-20260904,,1e-09,0.014734923660114363
6,fed_isic2019,,False,3,-0.19660217531265756,0.002166043763519643,,,False,False,False,True,,-0.011096914558000326,natural_silo,False,False,fed-isic-confirmation-20260904,,1e-09,0.013262958321519969
6,fed_isic2019,,False,6,-0.291569311490623,-0.00025130651330429465,,,False,False,False,True,,-0.01413021620883731,natural_silo,False,False,fed-isic-confirmation-20260904,,1e-09,0.013878909695533015
6,fed_isic2019,,False,9,-0.2331181257514545,0.05529635931855878,,,False,True,False,False,,0.08276410789899927,natural_silo,False,False,fed-isic-confirmation-20260904,,1e-09,-0.027467748580440488
6,fed_isic2019,,False,12,-0.18708111793764184,-0.01029610910723286,,,False,False,False,True,,-0.026657662340389715,natural_silo,False,False,fed-isic-confirmation-20260904,,1e-09,0.016361553233156856
6,fed_isic2019,,False,15,-0.1645152586249895,0.05036088717881082,,,False,True,False,False,,0.060406968721779586,natural_silo,False,False,fed-isic-confirmation-20260904,,1e-09,-0.010046081542968766
6,fed_isic2019,,False,18,-0.16909604718608237,0.01514087061728217,,,False,True,False,False,,0.018439133756904397,natural_silo,False,False,fed-isic-confirmation-20260904,,1e-09,-0.003298263139622226
6,fed_isic2019,,False,21,-0.2843324796615109,0.07693173603345005,,,False,True,False,True,,0.06181390044509749,natural_silo,True,True,fed-isic-confirmation-20260904,,1e-09,0.015117835588352557
6,fed_isic2019,,False,24,-0.16198054570023737,-0.0006547201833415894,,,False,False,False,True,,-0.013819226500808274,natural_silo,False,False,fed-isic-confirmation-20260904,,1e-09,0.013164506317466684
6,fed_isic2019,,False,27,-0.3365979409986927,0.02132292101460126,,,False,True,False,True,,0.018545354207356812,natural_silo,True,True,fed-isic-confirmation-20260904,,1e-09,0.002777566807244447
6,fed_isic2019,,False,30,-0.16871149206674232,-0.025348149371403422,,,False,False,False,True,,-0.035748327521867546,natural_silo,False,False,fed-isic-confirmation-20260904,,1e-09,0.010400178150464123
6,fed_isic2019,,False,33,-0.1769120940341744,-0.017394047398720802,,,False,False,False,True,,-0.036553627342305994,natural_silo,False,False,fed-isic-confirmation-20260904,,1e-09,0.019159579943585192
6,fed_isic2019,,False,36,-0.17939650176673802,0.025930783056443835,,,False,True,False,False,,0.027645664830361488,natural_silo,False,False,fed-isic-confirmation-20260904,,1e-09,-0.0017148817739176536
6,fed_isic2019,,False,39,-0.13184543896746895,-0.027959039749637676,,,False,False,False,True,,-0.04464162149736964,natural_silo,False,False,fed-isic-confirmation-20260904,,1e-09,0.01668258174773196
6,fed_isic2019,,False,42,-0.16632485174363668,0.04741035502444038,,,False,True,False,False,,0.05142962712113611,natural_silo,False,False,fed-isic-confirmation-20260904,,1e-09,-0.004019272096695725
6,fed_isic2019,,False,45,-0.28250547593639747,0.02353810300109216,,,False,True,False,True,,0.017561115962202778,natural_silo,True,True,fed-isic-confirmation-20260904,,1e-09,0.005976987038889381
