game_id,utility,alpha,partition_seed,checkpoint_epoch,local_epochs,update_scale,base_weighted_update_norm_sum,base_max_weighted_update_norm,base_weighted_aggregate_norm,scaled_weighted_update_norm_sum,high_order_mass,relative_midpoint_gap,absolute_midpoint_gap,kendall_tau,sign_agreement,efficiency_defect,identity_residual
103,negative_cross_entropy,0.1,3463,0,20,1.0,1.618052820283065,0.34747526835704146,0.8593726102416369,1.618052820283065,0.02414448002039083,0.004785555717059089,0.003454278545572509,0.9999999999999998,1.0,-0.002099433153914476,5.976664475826343e-17
104,accuracy,0.1,3463,0,20,1.0,1.618052820283065,0.34747526835704146,0.8593726102416369,1.618052820283065,0.8131404460515937,0.20521114105955215,0.06525714285714282,0.9285714285714285,0.875,-0.05999999999999983,8.673617379884035e-17
105,negative_brier,0.1,3463,15,20,0.0625,1.2805976957843035,0.2609012870446728,0.5527102899086109,0.08003735598651897,0.0005013165248966593,6.39754337119759e-05,3.313402980022412e-07,0.9999999999999998,1.0,-5.731011276655096e-08,2.7258909906072474e-19
106,negative_cross_entropy,0.1,3463,15,20,0.0625,1.2805976957843035,0.2609012870446728,0.5527102899086109,0.08003735598651897,0.00014823710067806675,2.1105815943089453e-05,3.10298920680528e-07,0.9999999999999998,1.0,-1.1986263681595943e-07,3.7915891327899406e-18
107,accuracy,0.1,3463,15,20,0.0625,1.2805976957843035,0.2609012870446728,0.5527102899086109,0.08003735598651897,0.9014925373120873,0.621395348776515,0.006361904761904771,0.6172133998483676,0.875,0.0010000000000000009,4.228388472693467e-18
108,negative_brier,0.1,3463,15,20,0.125,1.2805976957843035,0.2609012870446728,0.5527102899086109,0.16007471197303794,0.002040605879946329,0.00025939264445848506,2.6829911517510584e-06,0.9999999999999998,1.0,-4.790467884041583e-07,7.929816573076353e-19
109,negative_cross_entropy,0.1,3463,15,20,0.125,1.2805976957843035,0.2609012870446728,0.5527102899086109,0.16007471197303794,0.0006053795020954867,8.701420646481186e-05,2.541017346672711e-06,0.9999999999999998,1.0,-1.0287635778816195e-06,3.932171786615778e-18
110,accuracy,0.1,3463,15,20,0.125,1.2805976957843035,0.2609012870446728,0.5527102899086109,0.16007471197303794,0.8921282798820814,0.23870088574832446,0.005004761904761907,0.9819805060619657,1.0,-0.0030000000000000027,3.469446951953614e-18
111,negative_brier,0.1,3463,15,20,0.25,1.2805976957843035,0.2609012870446728,0.5527102899086109,0.3201494239460759,0.008415815072553815,0.0010641087083279638,2.1923966953305376e-05,0.9999999999999998,1.0,-4.2278616523838686e-06,1.8098976500456262e-18
112,negative_cross_entropy,0.1,3463,15,20,0.25,1.2805976957843035,0.2609012870446728,0.5527102899086109,0.3201494239460759,0.002521338464848238,0.0003696988956524894,2.128083104556769e-05,0.9999999999999998,1.0,-9.4048033491001e-06,6.6941013821507356e-18
113,accuracy,0.1,3463,15,20,0.25,1.2805976957843035,0.2609012870446728,0.5527102899086109,0.3201494239460759,0.9056603773578334,0.11078599535634455,0.005228571428571409,0.9092412093166348,0.875,2.7755575615628914e-17,1.214306433183765e-17
114,negative_brier,0.1,3463,15,20,0.5,1.2805976957843035,0.2609012870446728,0.5527102899086109,0.6402988478921517,0.034826290387815276,0.004442413508232775,0.00018068450413569648,0.9999999999999998,1.0,-4.246151106318541e-05,7.62668465707772e-18
115,negative_cross_entropy,0.1,3463,15,20,0.5,1.2805976957843035,0.2609012870446728,0.5527102899086109,0.6402988478921517,0.010819461301604431,0.0016668261276261245,0.000185824765823254,0.9999999999999998,1.0,-9.567782948116665e-05,1.8082459357984804e-17
116,accuracy,0.1,3463,15,20,0.5,1.2805976957843035,0.2609012870446728,0.5527102899086109,0.6402988478921517,0.8615879828321551,0.3508021984081677,0.03009047619047618,0.9285714285714285,0.875,-0.03,1.5612511283791264e-17
117,negative_brier,0.1,3463,15,20,1.0,1.2805976957843035,0.2609012870446728,0.5527102899086109,1.2805976957843035,0.13655415452587266,0.01904691020497706,0.0014759823316847598,0.9999999999999998,1.0,-0.0005493035105370025,7.237049501340742e-18
118,negative_cross_entropy,0.1,3463,15,20,1.0,1.2805976957843035,0.2609012870446728,0.5527102899086109,1.2805976957843035,0.047380249556412596,0.008391648939244968,0.001731641063630409,0.9999999999999998,1.0,-0.0011188152076657687,2.6508743117270583e-17
119,accuracy,0.1,3463,15,20,1.0,1.2805976957843035,0.2609012870446728,0.5527102899086109,1.2805976957843035,0.8071135430913792,0.3532943409352675,0.04343333333333329,0.7142857142857142,0.875,-0.03300000000000014,1.9081958235744878e-17
120,negative_brier,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,0.00010567152364980231,3.916885618330856e-05,4.0000597234364174e-07,0.9999999999999998,1.0,-3.716823055444074e-07,1.4745255424921267e-18
121,negative_cross_entropy,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,0.00011495433711103144,5.6524801186484746e-05,3.2661417817092357e-06,0.9999999999999998,1.0,-3.266141781699261e-06,6.47577863999594e-18
122,accuracy,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,0.8607594936690701,0.999999999833331,0.005999999999999998,0.7791937224739796,1.0,0.006000000000000005,2.168404344971009e-18
123,negative_brier,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,0.0004585185404185193,0.0001836288986643311,3.816656181803303e-06,0.9999999999999998,1.0,-3.7292697920854323e-06,2.4535368108404877e-18
124,negative_cross_entropy,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,0.0004641384108486072,0.00022668147121794304,2.6058719001732095e-05,0.9999999999999998,1.0,-2.6058719001742503e-05,1.1238433144170057e-17
125,accuracy,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,0.8621621621609971,0.5042801556008172,0.006171428571428569,0.9636241116594316,0.875,0.006000000000000005,1.0299920638612292e-17
126,negative_brier,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,0.002174599766231271,0.0010183735185432417,4.3746300224308194e-05,0.9999999999999998,1.0,-4.374630022430104e-05,6.227386228213616e-18
127,negative_cross_entropy,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,0.0018821330170476448,0.0009049355912034571,0.00020534121726247228,0.9999999999999998,1.0,-0.0002053412172624558,3.0418647201796434e-17
128,accuracy,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,0.9088098918076438,0.20647619047206017,0.010323809523809483,0.9819805060619657,1.0,-0.00899999999999998,2.0816681711721685e-17
129,negative_brier,0.1,3559,0,20,0.5,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.7967246828396102,0.012830237984295462,0.006656359837196906,0.0006027629165890579,0.9999999999999998,1.0,-0.0006027629165890613,4.2825985813177425e-18
130,negative_cross_entropy,0.1,3559,0,20,0.5,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.7967246828396102,0.00769364536208104,0.0034521971463505148,0.001509584223726398,0.9999999999999998,1.0,-0.001509584223726268,1.421931149214739e-16
131,accuracy,0.1,3559,0,20,0.5,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.7967246828396102,0.8486140724942177,0.10451839826780429,0.01839523809523808,0.9285714285714285,1.0,-0.012999999999999956,2.949029909160572e-17
132,negative_brier,0.1,3559,0,20,1.0,1.5934493656792204,0.38520842673090083,0.9341112859749645,1.5934493656792204,0.07885791642252395,0.036916190805408644,0.006846894806252034,0.9999999999999998,1.0,-0.006846894806252002,5.377642775528102e-17
133,negative_cross_entropy,0.1,3559,0,20,1.0,1.5934493656792204,0.38520842673090083,0.9341112859749645,1.5934493656792204,0.029586202521326706,0.00890134781026539,0.006926357945221201,0.9999999999999998,1.0,-0.00692635794522134,1.0451708942760263e-16
134,accuracy,0.1,3559,0,20,1.0,1.5934493656792204,0.38520842673090083,0.9341112859749645,1.5934493656792204,0.8850450450448858,0.3576158940385511,0.1080000000000001,0.9285714285714285,1.0,-0.10799999999999998,5.551115123125783e-17
135,negative_brier,0.1,3559,15,20,0.0625,1.2068968011062235,0.27884753508722065,0.5703607914333484,0.07543105006913897,0.00029793522907184134,3.012593433761373e-05,1.6550878733802136e-07,0.9999999999999998,1.0,-2.2037540126085275e-08,1.8627379475755137e-18
136,negative_cross_entropy,0.1,3559,15,20,0.0625,1.2068968011062235,0.27884753508722065,0.5703607914333484,0.07543105006913897,9.280474971389458e-05,1.007309693398059e-05,1.6049792961510007e-07,0.9999999999999998,1.0,6.576016930992523e-08,1.7966759951345787e-18
137,accuracy,0.1,3559,15,20,0.0625,1.2068968011062235,0.27884753508722065,0.5703607914333484,0.07543105006913897,0.9203980099479593,0.7082818293271076,0.005457142857142859,0.6943650748294136,0.875,0.0040000000000000036,3.903127820947816e-18
138,negative_brier,0.1,3559,15,20,0.125,1.2068968011062235,0.27884753508722065,0.5703607914333484,0.15086210013827794,0.0012162195899322664,0.00012356435078749264,1.3535922660080457e-06,0.9999999999999998,1.0,-1.9182025651209855e-07,2.5110821116945767e-18
139,negative_cross_entropy,0.1,3559,15,20,0.125,1.2068968011062235,0.27884753508722065,0.5703607914333484,0.15086210013827794,0.00037691759317015465,4.121784421949974e-05,1.3035554682131172e-06,0.9999999999999998,1.0,4.946786246184942e-07,4.708020879076215e-18
140,accuracy,0.1,3559,15,20,0.125,1.2068968011062235,0.27884753508722065,0.5703607914333484,0.15086210013827794,0.9034090909078076,0.5916481891862073,0.015247619047619052,0.7637626158259734,0.625,-0.01100000000000001,1.2576745200831851e-17
141,negative_brier,0.1,3559,15,20,0.25,1.2068968011062235,0.27884753508722065,0.5703607914333484,0.3017242002765559,0.0050536951203608745,0.0005184927539154564,1.1282722004093168e-05,0.9999999999999998,1.0,-1.79983346243473e-06,1.5117420526121125e-18
142,negative_cross_entropy,0.1,3559,15,20,0.25,1.2068968011062235,0.27884753508722065,0.5703607914333484,0.3017242002765559,0.0015506657608112349,0.00017226846947234742,1.0727510107625716e-05,0.9999999999999998,1.0,3.4320899171547126e-06,4.427864731771855e-18
143,accuracy,0.1,3559,15,20,0.25,1.2068968011062235,0.27884753508722065,0.5703607914333484,0.3017242002765559,0.9143646408833466,0.19013862633585918,0.011495238095238093,0.9999999999999998,1.0,0.010000000000000009,1.0408340855860843e-17
144,negative_brier,0.1,3559,15,20,0.5,1.2068968011062235,0.27884753508722065,0.5703607914333484,0.6034484005531118,0.021411555939302603,0.0022621651622441894,9.68319242947356e-05,0.9999999999999998,1.0,-1.9173139465589184e-05,2.2260025853843013e-18
145,negative_cross_entropy,0.1,3559,15,20,0.5,1.2068968011062235,0.27884753508722065,0.5703607914333484,0.6034484005531118,0.006502970403194783,0.0007484022807473958,9.018271139804969e-05,0.9999999999999998,1.0,1.828036221185325e-05,2.919891975775024e-17
146,accuracy,0.1,3559,15,20,0.5,1.2068968011062235,0.27884753508722065,0.5703607914333484,0.6034484005531118,0.8802588996759005,0.08130477117735767,0.007952380952380964,0.9285714285714285,1.0,-0.0040000000000000036,9.540979117872439e-18
147,negative_brier,0.1,3559,15,20,1.0,1.2068968011062235,0.27884753508722065,0.5703607914333484,1.2068968011062235,0.08858674776575429,0.010434557004113311,0.0008535101116500252,0.9999999999999998,1.0,-0.00024443951168440226,1.4203048459560108e-17
148,negative_cross_entropy,0.1,3559,15,20,1.0,1.2068968011062235,0.27884753508722065,0.5703607914333484,1.2068968011062235,0.028013454073607384,0.003476148473764539,0.0007788094518864407,0.9999999999999998,1.0,-2.221013363112867e-05,1.940721888749053e-17
149,accuracy,0.1,3559,15,20,1.0,1.2068968011062235,0.27884753508722065,0.5703607914333484,1.2068968011062235,0.8385460693149464,0.20692993290237807,0.0295190476190476,0.9819805060619657,1.0,-0.023000000000000076,2.3852447794681098e-17
150,negative_brier,0.5,3109,0,20,0.0625,1.5685300653873264,0.37537968938184446,1.1926157193892524,0.0980331290867079,0.00014503979586848176,5.9580274608873823e-05,8.031001940614476e-07,0.9999999999999998,1.0,-8.031001940689286e-07,2.969697513073577e-18
151,negative_cross_entropy,0.5,3109,0,20,0.0625,1.5685300653873264,0.37537968938184446,1.1926157193892524,0.0980331290867079,0.00028977989572537846,0.0001454505097511818,1.1006897688843002e-05,0.9999999999999998,1.0,-1.1006897688847772e-05,6.7404764360129085e-18
152,accuracy,0.5,3109,0,20,0.0625,1.5685300653873264,0.37537968938184446,1.1926157193892524,0.0980331290867079,0.8526785714266681,1.124999999859374,0.009000000000000005,0.5041841733655161,1.0,0.009000000000000008,1.3010426069826053e-18
153,negative_brier,0.5,3109,0,20,0.125,1.5685300653873264,0.37537968938184446,1.1926157193892524,0.1960662581734158,0.0006577890845655928,0.0003237808285755646,8.91675394754164e-06,0.9999999999999998,1.0,-8.91675394754099e-06,2.7511630126819675e-18
154,negative_cross_entropy,0.5,3109,0,20,0.125,1.5685300653873264,0.37537968938184446,1.1926157193892524,0.1960662581734158,0.0011633668448870504,0.0005854879694684542,8.801706801600615e-05,0.9999999999999998,1.0,-8.801706801597753e-05,1.0711578650977882e-17
155,accuracy,0.5,3109,0,20,0.125,1.5685300653873264,0.37537968938184446,1.1926157193892524,0.1960662581734158,0.8979057591611285,0.47571428569050067,0.009514285714285725,0.7181324987175317,1.0,0.008000000000000007,6.938893903907228e-18
156,negative_brier,0.5,3109,0,20,0.25,1.5685300653873264,0.37537968938184446,1.1926157193892524,0.3921325163468316,0.00348214569408892,0.0020371404403101263,0.00011669907984318594,0.9999999999999998,1.0,-0.0001166990798431855,3.110304982317791e-18
157,negative_cross_entropy,0.5,3109,0,20,0.25,1.5685300653873264,0.37537968938184446,1.1926157193892524,0.3921325163468316,0.00467186126169096,0.0023488763883617284,0.0006940395404983445,0.9999999999999998,1.0,-0.0006940395404984034,2.4679151951201295e-17
158,accuracy,0.5,3109,0,20,0.25,1.5685300653873264,0.37537968938184446,1.1926157193892524,0.3921325163468316,0.9577594123044273,0.10857142857022217,0.009771428571428566,0.836501912571304,1.0,0.000999999999999987,2.949029909160572e-17
159,negative_brier,0.5,3109,0,20,0.5,1.5685300653873264,0.37537968938184446,1.1926157193892524,0.7842650326936632,0.02218154573794375,0.013942264972457815,0.0016927101362646654,0.9999999999999998,1.0,-0.001692710136264708,1.6317242695906842e-17
160,negative_cross_entropy,0.5,3109,0,20,0.5,1.5685300653873264,0.37537968938184446,1.1926157193892524,0.7842650326936632,0.018629471995674916,0.00892251963239512,0.0050113807260836925,0.9999999999999998,1.0,-0.005011380726083758,5.789639601072594e-17
161,accuracy,0.5,3109,0,20,0.5,1.5685300653873264,0.37537968938184446,1.1926157193892524,0.7842650326936632,0.9360180654872158,0.33199999999867186,0.08299999999999996,0.9285714285714285,1.0,-0.08299999999999999,8.326672684688674e-17
162,negative_brier,0.5,3109,0,20,1.0,1.5685300653873264,0.37537968938184446,1.1926157193892524,1.5685300653873264,0.14626333615953127,0.06832594012182984,0.016572894097277722,0.9999999999999998,1.0,-0.01657289409727769,3.859759734048396e-17
163,negative_cross_entropy,0.5,3109,0,20,1.0,1.5685300653873264,0.37537968938184446,1.1926157193892524,1.5685300653873264,0.07363405218171058,0.020923470242185452,0.02001256663985631,0.9999999999999998,1.0,-0.020012566639856177,1.0755285551056204e-16
164,accuracy,0.5,3109,0,20,1.0,1.5685300653873264,0.37537968938184446,1.1926157193892524,1.5685300653873264,0.8566844919784942,0.34068627450896916,0.13900000000000018,0.8571428571428571,1.0,-0.13899999999999996,3.8163916471489756e-17
165,negative_brier,0.5,3109,15,20,0.0625,1.102447228834547,0.2725003489730861,0.7201528306013258,0.06890295180215919,0.0002498886421905791,5.5239137195688455e-05,4.1564666475139844e-07,0.9999999999999998,1.0,4.1564666475313317e-07,7.413655870843264e-19
166,negative_cross_entropy,0.5,3109,15,20,0.0625,1.102447228834547,0.2725003489730861,0.7201528306013258,0.06890295180215919,8.298324673252955e-05,1.6519861134727483e-05,3.5647983131299656e-07,0.9999999999999998,1.0,3.562712886928665e-07,2.482322696157333e-18
167,accuracy,0.5,3109,15,20,0.0625,1.102447228834547,0.2725003489730861,0.7201528306013258,0.06890295180215919,0.9213483146054475,0.46072838960212686,0.005000000000000003,0.8058229640253803,0.875,-0.0050000000000000044,4.7704895589362195e-18
168,negative_brier,0.5,3109,15,20,0.125,1.102447228834547,0.2725003489730861,0.7201528306013258,0.13780590360431838,0.0010086329265244045,0.00022411244853982412,3.3675399462343132e-06,0.9999999999999998,1.0,3.3675399462307354e-06,1.2886282803494095e-18
169,negative_cross_entropy,0.5,3109,15,20,0.125,1.102447228834547,0.2725003489730861,0.7201528306013258,0.13780590360431838,0.000333304873633168,6.731868360529604e-05,2.8803850203632745e-06,0.9999999999999998,1.0,2.8803850203873438e-06,8.69849897270963e-18
170,accuracy,0.5,3109,15,20,0.125,1.102447228834547,0.2725003489730861,0.7201528306013258,0.13780590360431838,0.9214723926374715,0.5221630053152666,0.019128571428571446,0.9285714285714285,0.875,-0.016000000000000014,5.204170427930421e-18
171,negative_brier,0.5,3109,15,20,0.25,1.102447228834547,0.2725003489730861,0.7201528306013258,0.27561180720863676,0.004096970590195711,0.0009193662903100397,2.751111738752063e-05,0.9999999999999998,1.0,2.751111738752421e-05,1.4543555704356337e-18
172,negative_cross_entropy,0.5,3109,15,20,0.25,1.102447228834547,0.2725003489730861,0.7201528306013258,0.27561180720863676,0.0013443965857938608,0.0002783796223263938,2.339958890608656e-05,0.9999999999999998,1.0,2.339958890607008e-05,1.3081576837395414e-17
173,accuracy,0.5,3109,15,20,0.25,1.102447228834547,0.2725003489730861,0.7201528306013258,0.27561180720863676,0.9095801937562381,0.3037895396129187,0.018476190476190455,0.6671243849949912,0.625,-0.018000000000000016,3.469446951953614e-17
174,negative_brier,0.5,3109,15,20,0.5,1.102447228834547,0.2725003489730861,0.7201528306013258,0.5512236144172735,0.016905101445426785,0.0038228875440098247,0.00022567275536701276,0.9999999999999998,1.0,0.00022567275536700127,3.903127820947816e-18
175,negative_cross_entropy,0.5,3109,15,20,0.5,1.102447228834547,0.2725003489730861,0.7201528306013258,0.5512236144172735,0.0054360728671906085,0.0011701604934155473,0.00018930338091297481,0.9999999999999998,1.0,0.00018930338091294185,2.139266411585461e-17
176,accuracy,0.5,3109,15,20,0.5,1.102447228834547,0.2725003489730861,0.7201528306013258,0.5512236144172735,0.8864442867278612,0.22373123659546976,0.02384761904761896,0.9285714285714285,1.0,0.006000000000000172,2.2551405187698492e-17
177,negative_brier,0.5,3109,15,20,1.0,1.102447228834547,0.2725003489730861,0.7201528306013258,1.102447228834547,0.07045628234635054,0.015987132919628926,0.0017962905797080826,0.9999999999999998,1.0,0.001796290579708093,1.1438332919722072e-17
178,negative_cross_entropy,0.5,3109,15,20,1.0,1.102447228834547,0.2725003489730861,0.7201528306013258,1.102447228834547,0.021679598955563848,0.005013499704571689,0.0014867910328671009,0.9999999999999998,1.0,0.0014867910328671963,3.485709984540897e-17
179,accuracy,0.5,3109,15,20,1.0,1.102447228834547,0.2725003489730861,0.7201528306013258,1.102447228834547,0.8784621744520714,0.30376284932684255,0.046014285714285605,0.6182840223353117,1.0,-0.0009999999999998899,5.117434254131581e-17
180,negative_brier,0.5,3253,0,20,0.0625,1.588931625073474,0.3326040113573579,1.1295398059490016,0.09930822656709212,8.611142026140013e-05,9.997023462615498e-06,1.2762621685500318e-07,0.9999999999999998,1.0,-2.282314082169279e-08,9.127987690359414e-19
181,negative_cross_entropy,0.5,3253,0,20,0.0625,1.588931625073474,0.3326040113573579,1.1295398059490016,0.09930822656709212,0.00028062023277465706,0.0001410518908619148,1.0072051274553039e-05,0.9999999999999998,1.0,-1.0072051274567784e-05,5.683802834313169e-18
182,accuracy,0.5,3253,0,20,0.0625,1.588931625073474,0.3326040113573579,1.1295398059490016,0.09930822656709212,0.8297872340407877,0.8999999999099993,0.009000000000000005,0.8864052604279183,1.0,0.009000000000000008,1.951563910473908e-18
183,negative_brier,0.5,3253,0,20,0.125,1.588931625073474,0.3326040113573579,1.1295398059490016,0.19861645313418425,0.00038905412769648257,0.00011889134832366838,3.104954111213514e-06,0.9999999999999998,1.0,-3.1049541112104784e-06,1.5733636995248629e-18
184,negative_cross_entropy,0.5,3253,0,20,0.125,1.588931625073474,0.3326040113573579,1.1295398059490016,0.19861645313418425,0.0011307492927225625,0.0005717517167527254,8.11330533274212e-05,0.9999999999999998,1.0,-8.113305332746457e-05,2.065405138584886e-17
185,accuracy,0.5,3253,0,20,0.125,1.588931625073474,0.3326040113573579,1.1295398059490016,0.19861645313418425,0.9495934959341874,0.33333333331481424,0.00599999999999999,0.7791937224739796,1.0,-0.0059999999999999915,1.3877787807814457e-17
186,negative_brier,0.5,3253,0,20,0.25,1.588931625073474,0.3326040113573579,1.1295398059490016,0.3972329062683685,0.002498842367937042,0.0015045334297553686,8.19597623717542e-05,0.9999999999999998,1.0,-8.195976237174163e-05,3.831977053378455e-18
187,negative_cross_entropy,0.5,3253,0,20,0.25,1.588931625073474,0.3326040113573579,1.1295398059490016,0.3972329062683685,0.004562861700414972,0.002326971733021168,0.0006495376822567983,0.9999999999999998,1.0,-0.0006495376822568399,3.8502729650391476e-17
188,accuracy,0.5,3253,0,20,0.25,1.588931625073474,0.3326040113573579,1.1295398059490016,0.3972329062683685,0.9580888516341336,0.16555924695267066,0.014238095238095234,0.7715167498104596,1.0,-0.008000000000000049,2.0816681711721685e-17
189,negative_brier,0.5,3253,0,20,0.5,1.588931625073474,0.3326040113573579,1.1295398059490016,0.794465812536737,0.021667301518982905,0.01460802774362665,0.0016931052328057151,0.9999999999999998,1.0,-0.0016931052328056917,1.7618285302889447e-17
190,negative_cross_entropy,0.5,3253,0,20,0.5,1.588931625073474,0.3326040113573579,1.1295398059490016,0.794465812536737,0.018163275407890242,0.00911188760356935,0.004843823830100194,0.9999999999999998,1.0,-0.004843823830100291,4.618701254788249e-17
191,accuracy,0.5,3253,0,20,0.5,1.588931625073474,0.3326040113573579,1.1295398059490016,0.794465812536737,0.8857644991210057,0.20537352555606955,0.04477142857142853,0.6182840223353117,1.0,-0.04300000000000001,4.163336342344337e-17
192,negative_brier,0.5,3253,0,20,1.0,1.588931625073474,0.3326040113573579,1.1295398059490016,1.588931625073474,0.1531918226679713,0.08683619303984817,0.019976927439739747,0.8571428571428571,1.0,-0.019976927439739722,1.496198998029996e-17
193,negative_cross_entropy,0.5,3253,0,20,1.0,1.588931625073474,0.3326040113573579,1.1295398059490016,1.588931625073474,0.07067614131955079,0.0246431357479213,0.02240461594453603,0.9999999999999998,1.0,-0.022404615944536133,8.586881206085195e-17
194,accuracy,0.5,3253,0,20,1.0,1.588931625073474,0.3326040113573579,1.1295398059490016,1.588931625073474,0.8634259259257823,0.23232323232264537,0.09199999999999989,0.7142857142857142,1.0,-0.09199999999999986,9.020562075079397e-17
195,negative_brier,0.5,3253,15,20,0.0625,1.1394043940257501,0.2395040187737424,0.6784303911894591,0.07121277462660938,0.00021759074814177722,2.3379939795093893e-05,1.6513634189252446e-07,0.9999999999999998,1.0,-8.966805120635968e-08,8.652871690121206e-19
196,negative_cross_entropy,0.5,3253,15,20,0.0625,1.1394043940257501,0.2395040187737424,0.6784303911894591,0.07121277462660938,6.708261755343401e-05,4.245337322318118e-06,8.520393801549238e-08,0.9999999999999998,1.0,-4.53121717924887e-09,1.6851604680338548e-18
197,accuracy,0.5,3253,15,20,0.0625,1.1394043940257501,0.2395040187737424,0.6784303911894591,0.07121277462660938,0.9233716475078096,0.5325396824509254,0.003195238095238097,0.4999999999999999,1.0,0.0030000000000000027,2.2768245622195593e-18
198,negative_brier,0.5,3253,15,20,0.125,1.1394043940257501,0.2395040187737424,0.6784303911894591,0.14242554925321876,0.0008836952432407167,9.179923883719699e-05,1.2908994342592049e-06,0.9999999999999998,1.0,-6.815603734722231e-07,5.307124635691221e-19
199,negative_cross_entropy,0.5,3253,15,20,0.125,1.1394043940257501,0.2395040187737424,0.6784303911894591,0.14242554925321876,0.00026888892753059265,1.71131882375794e-05,6.804936523129024e-07,0.9999999999999998,1.0,1.9369343351449686e-08,6.162429389071052e-18
200,accuracy,0.5,3253,15,20,0.125,1.1394043940257501,0.2395040187737424,0.6784303911894591,0.14242554925321876,0.8985239852390234,0.3207670873516864,0.009319047619047626,0.7412493166611012,1.0,-0.009000000000000008,5.637851296924623e-18
201,negative_brier,0.5,3253,15,20,0.25,1.1394043940257501,0.2395040187737424,0.6784303911894591,0.28485109850643753,0.003631385475907822,0.0003531467444248325,9.827666540957423e-06,0.9999999999999998,1.0,-4.85729498622689e-06,3.4284717331301874e-18
202,negative_cross_entropy,0.5,3253,15,20,0.25,1.1394043940257501,0.2395040187737424,0.6784303911894591,0.28485109850643753,0.0010787031719296121,6.996257209118694e-05,5.456376593694634e-06,0.9999999999999998,1.0,9.88151482972377e-07,1.1531612423038452e-17
203,accuracy,0.5,3253,15,20,0.25,1.1394043940257501,0.2395040187737424,0.6784303911894591,0.28485109850643753,0.8909825033641379,0.3067836651987491,0.017314285714285726,0.9999999999999998,0.875,-0.017000000000000015,5.637851296924623e-18
204,negative_brier,0.5,3253,15,20,0.5,1.1394043940257501,0.2395040187737424,0.6784303911894591,0.5697021970128751,0.01511679570637804,0.0012944872564081165,7.012176361996178e-05,0.9999999999999998,1.0,-2.8790821075208584e-05,3.770143648228891e-18
205,negative_cross_entropy,0.5,3253,15,20,0.5,1.1394043940257501,0.2395040187737424,0.6784303911894591,0.5697021970128751,0.004334674145070052,0.00028921880246572884,4.325831845934831e-05,0.9999999999999998,1.0,1.9511319269138738e-05,7.695294325805319e-18
206,accuracy,0.5,3253,15,20,0.5,1.1394043940257501,0.2395040187737424,0.6784303911894591,0.5697021970128751,0.9168370824809413,0.2058324855862396,0.020233333333333173,0.6910233190806425,0.875,0.014999999999999736,2.7755575615628914e-17
207,negative_brier,0.5,3253,15,20,1.0,1.1394043940257501,0.2395040187737424,0.6784303911894591,1.1394043940257501,0.06213965810557283,0.0048529598738907016,0.00048600261081313285,0.9285714285714285,1.0,-5.5268420170062615e-05,5.227887350453542e-18
208,negative_cross_entropy,0.5,3253,15,20,1.0,1.1394043940257501,0.2395040187737424,0.6784303911894591,1.1394043940257501,0.017477549650433293,0.0012057099653232642,0.000327877725474459,0.9999999999999998,1.0,0.0003175320736218401,2.895433899423056e-17
209,accuracy,0.5,3253,15,20,1.0,1.1394043940257501,0.2395040187737424,0.6784303911894591,1.1394043940257501,0.8947867298576074,0.3839285714251445,0.04300000000000012,0.7142857142857142,1.0,0.04300000000000015,2.0816681711721685e-17
210,negative_brier,0.5,3301,0,20,0.0625,1.5103240349715508,0.2826897404851228,1.157783035694002,0.09439525218572192,0.00012811043033413347,3.560485211414075e-05,4.6076977333641463e-07,0.9999999999999998,1.0,-4.6076977333608937e-07,1.2721442251024527e-18
211,negative_cross_entropy,0.5,3301,0,20,0.0625,1.5103240349715508,0.2826897404851228,1.157783035694002,0.09439525218572192,0.0002836545075849346,0.00014272895301757589,1.03954283758919e-05,0.9999999999999998,1.0,-1.0395428375886695e-05,3.4863876108987e-18
212,accuracy,0.5,3301,0,20,0.0625,1.5103240349715508,0.2826897404851228,1.157783035694002,0.09439525218572192,0.8749999999984376,0.8749999998906252,0.007000000000000008,0.5041841733655161,1.0,0.007000000000000006,3.469446951953614e-18
213,negative_brier,0.5,3301,0,20,0.125,1.5103240349715508,0.2826897404851228,1.157783035694002,0.18879050437144385,0.0005392713752826097,0.00021749220396241104,5.752024518968814e-06,0.9999999999999998,1.0,-5.752024518967946e-06,4.584989343487528e-18
