game_id,utility,alpha,partition_seed,checkpoint_epoch,local_epochs,update_scale,base_weighted_update_norm_sum,base_max_weighted_update_norm,base_weighted_aggregate_norm,scaled_weighted_update_norm_sum,client,shapley,midpoint,observed_error,predicted_error
119,accuracy,0.1,3463,15,20,1.0,1.2805976957843035,0.2609012870446728,0.5527102899086109,1.2805976957843035,6,-0.0018547619047618903,-0.012999999999999984,-0.011145238095238093,-0.011145238095238093
119,accuracy,0.1,3463,15,20,1.0,1.2805976957843035,0.2609012870446728,0.5527102899086109,1.2805976957843035,7,0.014616666666666675,-0.0020000000000000018,-0.016616666666666675,-0.016616666666666672
120,negative_brier,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,0,0.0022701809509964184,0.0022700933643378662,-8.75866585522099e-08,-8.758665855368443e-08
120,negative_brier,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,1,0.0006744595874360425,0.0006744099922092461,-4.9595226796358104e-08,-4.959522679600808e-08
120,negative_brier,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,2,0.003267440221542639,0.0032673547000474645,-8.552149517466329e-08,-8.552149517501848e-08
120,negative_brier,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,3,0.0005917230746479118,0.0005916718607198446,-5.121392806725373e-08,-5.121392806717834e-08
120,negative_brier,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,4,0.0009763899968260835,0.0009763243106788999,-6.568614718360614e-08,-6.568614718366599e-08
120,negative_brier,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,5,0.000778086975778132,0.0007780973884047859,1.0412626653922771e-08,1.0412626654296556e-08
120,negative_brier,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,6,0.0002370672960022344,0.0002370710452089808,3.749206746412681e-09,3.7492067463845465e-09
120,negative_brier,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,7,0.0014169994422914534,0.0014169532016082842,-4.624068316921512e-08,-4.6240683169533166e-08
121,negative_cross_entropy,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,0,0.014582065118104517,0.01458155569928965,-5.09418814867435e-07,-5.094188148662459e-07
121,negative_cross_entropy,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,1,0.0036500614754238765,0.003649570454364204,-4.91021059672702e-07,-4.910210596718144e-07
121,negative_cross_entropy,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,2,0.017858242965416563,0.01785747245823588,-7.705071806834995e-07,-7.705071806770238e-07
121,negative_cross_entropy,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,3,0.0037332903324458,0.0037329828337622217,-3.074986835781106e-07,-3.074986835768921e-07
121,negative_cross_entropy,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,4,0.0051047077706662045,0.005104281346003381,-4.264246628235546e-07,-4.26424662827586e-07
121,negative_cross_entropy,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,5,0.0034698980345454046,0.0034697395812461895,-1.5845329921510692e-07,-1.584532992133474e-07
121,negative_cross_entropy,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,6,0.0012065978776196556,0.0012064359866374996,-1.618909821559343e-07,-1.6189098215483142e-07
121,negative_cross_entropy,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,7,0.008177591438351386,0.008177150511252673,-4.409270987128927e-07,-4.409270987115214e-07
122,accuracy,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,0,0.0006547619047619056,0.0020000000000000018,0.0013452380952380962,0.001345238095238095
122,accuracy,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,1,0.0004976190476190482,0.0010000000000000009,0.0005023809523809527,0.0005023809523809523
122,accuracy,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,2,0.0016833333333333377,0.0030000000000000027,0.001316666666666665,0.0013166666666666672
122,accuracy,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,3,0.0005357142857142864,0.0010000000000000009,0.0004642857142857145,0.00046428571428571374
122,accuracy,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,4,0.00033095238095238154,0.0010000000000000009,0.0006690476190476194,0.0006690476190476192
122,accuracy,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,5,0.0004785714285714292,0.0010000000000000009,0.0005214285714285717,0.0005214285714285722
122,accuracy,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,6,0.0004309523809523817,0.0010000000000000009,0.0005690476190476192,0.0005690476190476185
122,accuracy,0.1,3559,0,20,0.0625,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.09959058535495127,7,0.0013880952380952414,0.0020000000000000018,0.0006119047619047603,0.0006119047619047616
123,negative_brier,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,0,0.004622162687493505,0.004621366313367847,-7.963741256574938e-07,-7.963741256599474e-07
123,negative_brier,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,1,0.0013799106247115514,0.001379377803019055,-5.328216924962992e-07,-5.328216924955722e-07
123,negative_brier,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,2,0.00667050454858071,0.006669650671691507,-8.538768892030549e-07,-8.538768892025179e-07
123,negative_brier,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,3,0.0011935472885886804,0.0011930584858360072,-4.888027526732397e-07,-4.888027526735369e-07
123,negative_brier,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,4,0.00198127455196207,0.0019806455091918584,-6.29042770211672e-07,-6.290427702133032e-07
123,negative_brier,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,5,0.0015949724664279584,0.0015950161596228196,4.3693194861239154e-08,4.369319486126808e-08
123,negative_brier,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,6,0.00048742703223753693,0.00048741229686916077,-1.4735368376167773e-08,-1.473536837614558e-08
123,negative_brier,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,7,0.0028548169981075454,0.0028543596887192213,-4.5730938832413623e-07,-4.5730938832567703e-07
124,negative_cross_entropy,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,0,0.02908109439170561,0.029077054032311533,-4.040359394077292e-06,-4.0403593940831416e-06
124,negative_cross_entropy,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,1,0.007239625821921855,0.007235640597023085,-3.985224898769499e-06,-3.985224898767866e-06
124,negative_cross_entropy,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,2,0.03555061580339945,0.03554447118880999,-6.1446145894622495e-06,-6.144614589473488e-06
124,negative_cross_entropy,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,3,0.007389905814146151,0.0073874903433317485,-2.4154708144026246e-06,-2.4154708144007497e-06
124,negative_cross_entropy,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,4,0.010139196187707524,0.010135784458222385,-3.4117294851390007e-06,-3.4117294851429152e-06
124,negative_cross_entropy,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,5,0.006920160935041316,0.006918901615037054,-1.2593200042617866e-06,-1.2593200042612003e-06
124,negative_cross_entropy,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,6,0.0024045404628462285,0.0024032176699366747,-1.3227929095537688e-06,-1.3227929095548429e-06
124,negative_cross_entropy,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,7,0.01623228900247502,0.016228809795568955,-3.4792069060658737e-06,-3.4792069060583063e-06
125,accuracy,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,0,0.0008571428571428583,0.0020000000000000018,0.0011428571428571434,0.0011428571428571403
125,accuracy,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,1,0.0003619047619047626,0.0010000000000000009,0.0006380952380952383,0.0006380952380952376
125,accuracy,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,2,0.005085714285714283,0.0050000000000000044,-8.571428571427838e-05,-8.571428571428868e-05
125,accuracy,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,3,0.000690476190476191,0.0020000000000000018,0.0013095238095238108,0.0013095238095238077
125,accuracy,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,4,-0.000119047619047619,0.0,0.000119047619047619,0.00011904761904761639
125,accuracy,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,5,0.0021428571428571443,0.0030000000000000027,0.0008571428571428584,0.0008571428571428533
125,accuracy,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,6,0.00038095238095238167,0.0010000000000000009,0.0006190476190476192,0.0006190476190476177
125,accuracy,0.1,3559,0,20,0.125,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.19918117070990254,7,0.0026000000000000025,0.0040000000000000036,0.001400000000000001,0.001399999999999998
126,negative_brier,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,0,0.009564035482031568,0.009555907379264539,-8.128102767028869e-06,-8.128102767022642e-06
126,negative_brier,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,1,0.0028746981782461585,0.0028679320238503836,-6.766154395774875e-06,-6.766154395776039e-06
